Errores detectados en ON:
City In faltante [368,CE]
City In faltante [369,CE]
City In faltante [370,CE]
City In faltante [371,CE]
City In faltante [372,CE]
City In faltante [373,CE]
City In faltante [374,CE]
City In faltante [375,CE]
City In faltante [376,CE]
City In faltante [377,CE]
City In faltante [378,CE]
City In faltante [379,CE]
City In faltante [380,CE]
City In faltante [381,CE]
City In faltante [383,CE]
City In faltante [384,CE]
City In faltante [385,CE]
City In faltante [386,CE]
City In faltante [387,CE]
City In faltante [388,CE]
City In faltante [391,CE]
City In faltante [392,CE]
City In faltante [400,CE]
City In faltante [401,CE]

Errores detectados en OFF:
Categoría faltante [7,AK]
Categoría faltante [27,AK]
Categoría faltante [56,AK]
Hotel faltante [56,AQ]
Hotel faltante [56,AV]
Categoría faltante [57,AK]
Categoría faltante [59,AK]
Categoría faltante [85,AK]
Debe comenzar con 'single' o 'doble' [90,AT]
Debe comenzar con 'single' o 'doble' [91,AT]
Debe comenzar con 'single' o 'doble' [104,AT]
Debe comenzar con 'single' o 'doble' [110,AT]
Categoría faltante [133,AK]
Categoría faltante [166,AK]
Categoría faltante [168,AK]
Categoría faltante [169,AK]
Categoría faltante [170,AK]
Categoría faltante [172,AK]
Categoría faltante [173,AK]
Categoría faltante [174,AK]
Categoría faltante [175,AK]
Categoría faltante [176,AK]
Categoría faltante [177,AK]
Categoría faltante [195,AK]
Hotel faltante [195,AL]
Categoría faltante [196,AK]
Hotel faltante [196,AL]
Formato incorrecto en nombre de hotel [196,AV]
Check in faltante [196,AW]
Check out faltante [196,AX]
Categoría faltante [199,AK]
Check in faltante [203,AW]
Check out faltante [203,AX]
Check in faltante [204,AW]
Check out faltante [204,AX]
Check in faltante [205,AW]
Check out faltante [205,AX]
Check in faltante [207,AW]
Check out faltante [207,AX]
Check in faltante [208,AW]
Check out faltante [208,AX]
Check in faltante [219,AW]
Check out faltante [219,AX]
Check in faltante [223,AW]
Check out faltante [223,AX]
Categoría faltante [227,AK]
Hotel faltante [227,AL]
Hotel faltante [228,AL]
Categoría faltante [229,AK]
Hotel faltante [229,AL]
Categoría faltante [230,AK]
Hotel faltante [230,AL]
Categoría faltante [231,AK]
Categoría faltante [232,AK]
Check in faltante [232,AW]
Check out faltante [232,AX]
Categoría faltante [233,AK]
Categoría faltante [234,AK]
Categoría faltante [235,AK]
Categoría faltante [236,AK]
Categoría faltante [237,AK]
Categoría faltante [238,AK]
Categoría faltante [239,AK]
Categoría faltante [240,AK]
Categoría faltante [241,AK]
Categoría faltante [242,AK]
Categoría faltante [243,AK]
Categoría faltante [244,AK]
Check in faltante [244,AW]
Check out faltante [244,AX]
Categoría faltante [245,AK]
Check in faltante [245,AW]
Check out faltante [245,AX]
Categoría faltante [246,AK]
Check in faltante [246,AW]
Check out faltante [246,AX]
Categoría faltante [247,AK]
Categoría faltante [248,AK]
Check in faltante [269,AM]
Check out faltante [269,AN]
Check in faltante [273,AW]
Check out faltante [273,AX]
Check in faltante [275,AM]
Check out faltante [275,AN]
Check in faltante [278,AW]
Check out faltante [278,AX]
Check in faltante [279,AW]
Check out faltante [279,AX]
Check in faltante [280,AW]
Check out faltante [280,AX]
Check in faltante [281,AW]
Check out faltante [281,AX]
Check in faltante [282,AW]
Check out faltante [282,AX]
Check in faltante [296,AW]
Check out faltante [296,AX]
Check in faltante [297,AW]
Check out faltante [297,AX]
Check in faltante [298,AW]
Check out faltante [298,AX]
Room faltante [300,AY]
Categoría faltante [302,AK]
Check in faltante [302,AW]
Check out faltante [302,AX]
Categoría faltante [303,AK]
Categoría faltante [304,AK]
Categoría faltante [305,AK]
Categoría faltante [306,AK]
Categoría faltante [307,AK]
Categoría faltante [308,AK]
Categoría faltante [309,AK]
Categoría faltante [310,AK]
Categoría faltante [337,AK]
Categoría faltante [372,AK]
Categoría faltante [378,AK]
Room faltante [388,AT]
Categoría faltante [389,AK]
Categoría faltante [392,AK]
Categoría faltante [393,AK]
Categoría faltante [395,AK]
Formato incorrecto en nombre de hotel [395,AQ]
Room faltante [395,AT]
Hora inválida [19,BF]
Hora inválida [20,BF]
Hora inválida [21,BF]
Hora inválida [22,BF]
Hora inválida [23,BF]
Hora inválida [24,BF]
Hora inválida [25,BF]
Hora inválida [26,BF]
Hora inválida [27,BF]
Hora inválida [28,BF]
Hora inválida [29,BF]
Hora inválida [30,BF]
Hora inválida [31,BF]
Hora inválida [32,BF]
Hora inválida [33,BF]
Hora inválida [34,BF]
Hora inválida [35,BF]
Hora inválida [36,BF]
Hora inválida [37,BF]
Hora inválida [38,BF]
Hora inválida [39,BF]
Hora inválida [40,BF]
Hora inválida [41,BF]
Hora inválida [42,BF]
Hora inválida [43,BF]
Hora inválida [44,BF]
Hora inválida [45,BF]
Hora inválida [46,BF]
Hora inválida [47,BF]
Hora inválida [48,BF]
Hora inválida [49,BF]
Hora inválida [50,BF]
Hora inválida [51,BF]
Hora inválida [52,BF]
Hora inválida [53,BF]
Hora inválida [54,BF]
Hora inválida [55,BF]
Hora inválida [57,BF]
Hora inválida [58,BF]
Hora inválida [59,BF]
Hora inválida [60,BF]
Hora inválida [61,BF]
Hora inválida [62,BF]
Hora inválida [63,BF]
Hora inválida [64,BF]
Hora inválida [65,BF]
Hora inválida [66,BF]
Hora inválida [67,BF]
Hora inválida [68,BF]
Hora inválida [69,BF]
Hora inválida [70,BF]
Hora inválida [71,BF]
Hora inválida [72,BF]
Hora inválida [73,BF]
Hora inválida [74,BF]
Hora inválida [75,BF]
Hora inválida [76,BF]
Hora inválida [77,BF]
Hora inválida [78,BF]
Hora inválida [79,BF]
Hora inválida [80,BF]
Hora inválida [81,BF]
Hora inválida [82,BF]
Hora inválida [83,BF]
Hora inválida [84,BF]
Hora inválida [85,BF]
Hora inválida [86,BF]
Hora inválida [87,BF]
Hora inválida [88,BF]
Hora inválida [89,BF]
Hora inválida [90,BF]
Hora inválida [91,BF]
Hora inválida [92,BF]
Hora inválida [93,BF]
Hora inválida [94,BF]
Hora inválida [95,BF]
Hora inválida [96,BF]
Hora inválida [97,BF]
Hora inválida [98,BF]
Hora inválida [99,BF]
Hora inválida [100,BF]
Hora inválida [101,BF]
Hora inválida [102,BF]
Hora inválida [103,BF]
Hora inválida [104,BF]
Hora inválida [105,BF]
Hora inválida [106,BF]
Hora inválida [107,BF]
Hora inválida [108,BF]
Hora inválida [109,BF]
Hora inválida [110,BF]
Hora inválida [111,BF]
Hora inválida [112,BF]
Hora inválida [113,BF]
Hora inválida [114,BF]
Hora inválida [115,BF]
Hora inválida [116,BF]
Hora inválida [117,BF]
Hora inválida [118,BF]
Hora inválida [119,BF]
Hora inválida [120,BF]
Hora inválida [121,BF]
Hora inválida [122,BF]
Hora inválida [123,BF]
Hora inválida [124,BF]
Hora inválida [125,BF]
Hora inválida [126,BF]
Hora inválida [127,BF]
Hora inválida [128,BF]
Hora inválida [129,BF]
Hora inválida [130,BF]
Hora inválida [131,BF]
Hora inválida [132,BF]
Hora inválida [133,BF]
Hora inválida [134,BF]
Hora inválida [135,BF]
Hora inválida [136,BF]
Hora inválida [137,BF]
Hora inválida [138,BF]
Hora inválida [139,BF]
Hora inválida [140,BF]
Hora inválida [141,BF]
Hora inválida [142,BF]
Hora inválida [143,BF]
Hora inválida [144,BF]
Hora inválida [145,BF]
Hora inválida [146,BF]
Hora inválida [147,BF]
Hora inválida [148,BF]
Hora inválida [149,BF]
Hora inválida [150,BF]
Hora inválida [151,BF]
Hora inválida [152,BF]
Hora inválida [153,BF]
Hora inválida [154,BF]
Hora inválida [155,BF]
Hora inválida [156,BF]
Hora inválida [157,BF]
Hora inválida [158,BF]
Hora inválida [159,BF]
Hora inválida [160,BF]
Hora inválida [161,BF]
Hora inválida [162,BF]
Hora inválida [163,BF]
Hora inválida [164,BF]
Hora inválida [165,BF]
Hora inválida [166,BF]
Hora inválida [167,BF]
Hora inválida [168,BF]
Hora inválida [169,BF]
Hora inválida [170,BF]
Hora inválida [171,BF]
Hora inválida [177,BF]
Hora inválida [178,BF]
Hora inválida [179,BF]
Hora inválida [180,BF]
Hora inválida [181,BF]
Hora inválida [182,BF]
Hora inválida [183,BF]
Hora inválida [184,BF]
Hora inválida [185,BF]
Hora inválida [186,BF]
Hora inválida [187,BF]
Hora inválida [188,BF]
Hora inválida [189,BF]
Hora inválida [190,BF]
Hora inválida [191,BF]
Hora inválida [192,BF]
Hora inválida [193,BF]
Hora inválida [194,BF]
Hora inválida [197,BF]
Hora inválida [198,BF]
Hora inválida [199,BF]
Hora inválida [200,BF]
Hora inválida [201,BF]
Hora inválida [202,BF]
Hora inválida [203,BF]
Hora inválida [204,BF]
Hora inválida [205,BF]
Hora inválida [206,BF]
Hora inválida [207,BF]
Hora inválida [208,BF]
Hora inválida [209,BF]
Hora inválida [210,BF]
Hora inválida [211,BF]
Hora inválida [212,BF]
Hora inválida [213,BF]
Hora inválida [214,BF]
Hora inválida [215,BF]
Hora inválida [216,BF]
Hora inválida [217,BF]
Hora inválida [218,BF]
Hora inválida [219,BF]
Hora inválida [220,BF]
Hora inválida [221,BF]
Hora inválida [222,BF]
Hora inválida [223,BF]
Hora inválida [224,BF]
Hora inválida [225,BF]
Hora inválida [226,BF]
Hora inválida [231,BF]
Hora inválida [232,BF]
Hora inválida [233,BF]
Hora inválida [234,BF]
Hora inválida [235,BF]
Hora inválida [236,BF]
Hora inválida [237,BF]
Hora inválida [238,BF]
Hora inválida [239,BF]
Hora inválida [240,BF]
Hora inválida [241,BF]
Hora inválida [242,BF]
Hora inválida [243,BF]
Hora inválida [244,BF]
Hora inválida [245,BF]
Hora inválida [246,BF]
Hora inválida [247,BF]
Hora inválida [248,BF]
Hora inválida [250,BF]
Hora inválida [251,BF]
Hora inválida [252,BF]
Hora inválida [253,BF]
Hora inválida [254,BF]
Hora inválida [255,BF]
Hora inválida [256,BF]
Hora inválida [257,BF]
Hora inválida [258,BF]
Hora inválida [259,BF]
Hora inválida [260,BF]
Hora inválida [261,BF]
Hora inválida [262,BF]
Hora inválida [263,BF]
Hora inválida [264,BF]
Hora inválida [265,BF]
Hora inválida [266,BF]
Hora inválida [267,BF]
Hora inválida [268,BF]
Hora inválida [269,BF]
Fecha faltante [270,BE]
Hora inválida [270,BF]
Hora inválida [271,BF]
Hora inválida [272,BF]
Hora inválida [273,BF]
Hora inválida [274,BF]
Hora inválida [275,BF]
Hora inválida [276,BF]
Hora inválida [277,BF]
Hora inválida [278,BF]
Hora inválida [279,BF]
Hora inválida [280,BF]
Hora inválida [281,BF]
Hora inválida [282,BF]
Hora inválida [283,BF]
Hora inválida [284,BF]
Hora inválida [285,BF]
Hora inválida [286,BF]
Hora inválida [287,BF]
Hora inválida [288,BF]
Hora inválida [289,BF]
Hora inválida [290,BF]
Hora inválida [291,BF]
Hora inválida [292,BF]
Hora inválida [293,BF]
Hora inválida [294,BF]
Hora inválida [295,BF]
Hora inválida [296,BF]
Hora inválida [297,BF]
Hora inválida [298,BF]
Fecha faltante [299,BE]
Hora inválida [299,BF]
Hora inválida [300,BF]
Fecha faltante [301,BE]
Hora inválida [301,BF]
Fecha faltante [302,BE]
Hora inválida [302,BF]
Fecha faltante [303,BE]
Hora inválida [303,BF]
Fecha faltante [304,BE]
Hora inválida [304,BF]
Fecha faltante [305,BE]
Hora inválida [305,BF]
Fecha faltante [306,BE]
Hora inválida [306,BF]
Fecha faltante [307,BE]
Hora inválida [307,BF]
Fecha faltante [308,BE]
Hora inválida [308,BF]
Fecha faltante [309,BE]
Hora inválida [309,BF]
Fecha faltante [310,BE]
Hora inválida [310,BF]
Fecha faltante [311,BE]
Hora inválida [311,BF]
Fecha faltante [312,BE]
Hora inválida [312,BF]
Fecha faltante [313,BE]
Hora inválida [313,BF]
Fecha faltante [314,BE]
Hora inválida [314,BF]
Fecha faltante [315,BE]
Hora inválida [315,BF]
Fecha faltante [316,BE]
Hora inválida [316,BF]
Fecha faltante [317,BE]
Hora inválida [317,BF]
Fecha faltante [318,BE]
Hora inválida [318,BF]
Fecha faltante [319,BE]
Hora inválida [319,BF]
Fecha faltante [320,BE]
Hora inválida [320,BF]
Fecha faltante [321,BE]
Hora inválida [321,BF]
Fecha faltante [322,BE]
Hora inválida [322,BF]
Fecha faltante [323,BE]
Hora inválida [323,BF]
Fecha faltante [324,BE]
Hora inválida [324,BF]
Fecha faltante [325,BE]
Hora inválida [325,BF]
Fecha faltante [326,BE]
Hora inválida [326,BF]
Fecha faltante [327,BE]
Hora inválida [327,BF]
Fecha faltante [328,BE]
Hora inválida [328,BF]
Fecha faltante [329,BE]
Hora inválida [329,BF]
Fecha faltante [330,BE]
Hora inválida [330,BF]
Fecha faltante [331,BE]
Hora inválida [331,BF]
Fecha faltante [332,BE]
Hora inválida [332,BF]
Fecha faltante [333,BE]
Hora inválida [333,BF]
Fecha faltante [334,BE]
Hora inválida [334,BF]
Fecha faltante [335,BE]
Hora inválida [335,BF]
Fecha faltante [336,BE]
Hora inválida [336,BF]
Hora inválida [337,BF]
Fecha faltante [338,BE]
Hora inválida [338,BF]
Fecha faltante [339,BE]
Hora inválida [339,BF]
Fecha faltante [340,BE]
Hora inválida [340,BF]
Fecha faltante [341,BE]
Hora inválida [341,BF]
Fecha faltante [342,BE]
Hora inválida [342,BF]
Hora inválida [343,BF]
Hora inválida [344,BF]
Hora inválida [345,BF]
Hora inválida [346,BF]
Hora inválida [347,BF]
Hora inválida [348,BF]
Hora inválida [349,BF]
Hora inválida [350,BF]
Fecha faltante [351,BE]
Hora inválida [351,BF]
Fecha faltante [352,BE]
Hora inválida [352,BF]
Fecha faltante [353,BE]
Hora inválida [353,BF]
Hora inválida [354,BF]
Hora inválida [355,BF]
Fecha faltante [356,BE]
Hora inválida [356,BF]
Hora inválida [357,BF]
Hora inválida [358,BF]
Hora inválida [359,BF]
Hora inválida [360,BF]
Hora inválida [361,BF]
Hora inválida [362,BF]
Hora inválida [363,BF]
Hora inválida [364,BF]
Hora inválida [365,BF]
Hora inválida [366,BF]
Hora inválida [367,BF]
Hora inválida [368,BF]
Hora inválida [369,BF]
Hora inválida [370,BF]
Hora inválida [371,BF]
Hora inválida [372,BF]
Hora inválida [373,BF]
Hora inválida [374,BF]
Hora inválida [375,BF]
Fecha inexistente [376,BE]
Hora inválida [376,BF]
Fecha inexistente [377,BE]
Hora inválida [377,BF]
Hora inválida [378,BF]
Hora inválida [380,BF]
Fecha inexistente [381,BE]
Hora inválida [381,BF]
Hora inválida [382,BF]
Hora inválida [383,BF]
Hora inválida [384,BF]
Hora inválida [385,BF]
Hora inválida [386,BF]
Hora inválida [387,BF]
Hora inválida [388,BF]
Hora inválida [390,BF]
Hora inválida [391,BF]
Hora inválida [394,BF]
Fecha faltante [395,BE]
Hora inválida [395,BF]
Hora inválida [396,BF]
Fecha inexistente [397,BE]
Hora inválida [397,BF]
Hora inválida [398,BF]
Hora inválida [399,BF]
Fecha inexistente [400,BE]
Hora inválida [400,BF]
City In faltante [400,BG]
Hora inválida [8,BR]
Hora faltante [91,BR]
Hora faltante [92,BR]
Hora faltante [94,BR]
Hora faltante [95,BR]
Hora faltante [96,BR]
Hora faltante [97,BR]
Fecha inexistente [98,BQ]
Hora faltante [98,BR]
Hora faltante [99,BR]
Hora faltante [100,BR]
Hora faltante [101,BR]
Fecha inexistente [102,BQ]
Hora faltante [102,BR]
Hora faltante [103,BR]
Hora faltante [104,BR]
Hora faltante [105,BR]
Hora faltante [106,BR]
Hora faltante [107,BR]
Hora faltante [108,BR]
Fecha inexistente [109,BQ]
Hora faltante [109,BR]
Fecha inexistente [111,BQ]
Hora faltante [111,BR]
Fecha inexistente [112,BQ]
Hora faltante [112,BR]
Fecha inexistente [113,BQ]
Hora faltante [113,BR]
Fecha inexistente [114,BQ]
Hora faltante [114,BR]
Fecha inexistente [134,BQ]
Hora faltante [134,BR]
Fecha inexistente [136,BQ]
Hora faltante [136,BR]
Fecha inexistente [139,BQ]
Hora faltante [139,BR]
Fecha inexistente [140,BQ]
Hora faltante [140,BR]
Fecha inexistente [141,BQ]
Hora faltante [141,BR]
Fecha inexistente [165,BQ]
Hora faltante [165,BR]
Fecha inexistente [167,BQ]
Hora faltante [167,BR]
Fecha inexistente [168,BQ]
Hora faltante [168,BR]
Fecha inexistente [169,BQ]
Hora faltante [169,BR]
Fecha inexistente [171,BQ]
Hora faltante [171,BR]
Fecha inexistente [172,BQ]
Hora faltante [172,BR]
Fecha inexistente [173,BQ]
Hora faltante [173,BR]
Fecha inexistente [174,BQ]
Hora faltante [174,BR]
Fecha inexistente [175,BQ]
Hora faltante [175,BR]
Fecha inexistente [176,BQ]
Hora faltante [176,BR]
Fecha inexistente [178,BQ]
Hora faltante [178,BR]
Fecha inexistente [179,BQ]
Hora faltante [179,BR]
Hora faltante [198,BR]
Fecha inexistente [213,BQ]
Hora faltante [213,BR]
City In faltante [400,BM]
Hora inválida [94,BX]
Hora inválida [95,BX]
Hora inválida [96,BX]
Hora inválida [97,BX]
Hora inválida [98,BX]
Hora inválida [99,BX]
Hora inválida [100,BX]
Hora inválida [101,BX]
Hora inválida [102,BX]
Hora inválida [103,BX]
Hora inválida [104,BX]
Hora inválida [105,BX]
Hora inválida [106,BX]
Hora inválida [107,BX]
Hora inválida [108,BX]
Hora inválida [109,BX]
Hora inválida [111,BX]
Hora inválida [112,BX]
Hora inválida [113,BX]
Hora inválida [114,BX]
Hora inválida [213,BX]
Proveedor PUQ faltante [9,AG]
Proveedor WPU faltante [9,AI]
Proveedor PUQ faltante [10,AG]
Proveedor WPU faltante [10,AI]
Proveedor PUQ faltante [172,AG]
Proveedor WPU faltante [172,AI]
Proveedor PUQ faltante [173,AG]
Proveedor WPU faltante [173,AI]
Proveedor PUQ faltante [174,AG]
Proveedor WPU faltante [174,AI]
Proveedor PUQ faltante [175,AG]
Proveedor WPU faltante [175,AI]
Proveedor PUQ faltante [195,AG]
Proveedor WPU faltante [195,AI]
Proveedor WPU faltante [227,AI]
Proveedor WPU faltante [228,AI]
Proveedor WPU faltante [229,AI]
Proveedor WPU faltante [230,AI]
Proveedor WPU faltante [249,AI]
Asistencia inexistente en Asistencia 1 [376,AF]
Asistencia inexistente en Asistencia 1 [377,AF]
Proveedor SCL faltante [379,AE]
Proveedor PUQ faltante [379,AG]
Proveedor WPU faltante [379,AI]
Asistencia inexistente en Asistencia 1 [380,AF]
Asistencia inexistente en Asistencia 1 [382,AF]
Asistencia inexistente en Asistencia 1 [383,AF]
Asistencia inexistente en Asistencia 1 [384,AF]
Asistencia inexistente en Asistencia 1 [387,AF]
Proveedor SCL faltante [389,AE]
Proveedor PUQ faltante [389,AG]
Proveedor WPU faltante [389,AI]
Asistencia inexistente en Asistencia 1 [390,AF]
Asistencia inexistente en Asistencia 1 [392,AF]
Proveedor PUQ faltante [392,AG]
Proveedor WPU faltante [392,AI]
Asistencia inexistente en Asistencia 1 [394,AF]
Asistencia inexistente en Asistencia 1 [396,AF]

